symbol,name,market,csv
300803.SZ,指南针,A股,..\data\a_share\300803.SZ.csv
300266.SZ,兴源环境,A股,..\data\a_share\300266.SZ.csv
601500.SH,通用股份,A股,..\data\a_share\601500.SH.csv
600006.SH,东风股份,A股,..\data\a_share\600006.SH.csv
002712.SZ,思美传媒,A股,..\data\a_share\002712.SZ.csv
002557.SZ,洽洽食品,A股,..\data\a_share\002557.SZ.csv
000513.SZ,丽珠集团,A股,..\data\a_share\000513.SZ.csv
000959.SZ,首钢股份,A股,..\data\a_share\000959.SZ.csv
600507.SH,方大特钢,A股,..\data\a_share\600507.SH.csv
920247.SH,华密新材,A股,..\data\a_share\920247.SH.csv
002785.SZ,万里石,A股,..\data\a_share\002785.SZ.csv
002988.SZ,豪美新材,A股,..\data\a_share\002988.SZ.csv
600926.SH,杭州银行,A股,..\data\a_share\600926.SH.csv
603105.SH,芯能科技,A股,..\data\a_share\603105.SH.csv
600177.SH,雅戈尔,A股,..\data\a_share\600177.SH.csv
600123.SH,兰花科创,A股,..\data\a_share\600123.SH.csv
300454.SZ,深信服,A股,..\data\a_share\300454.SZ.csv
688027.SH,国盾量子,A股,..\data\a_share\688027.SH.csv
688621.SH,阳光诺和,A股,..\data\a_share\688621.SH.csv
001233.SZ,海安集团,A股,..\data\a_share\001233.SZ.csv
688772.SH,珠海冠宇,A股,..\data\a_share\688772.SH.csv
601088.SH,中国神华,A股,..\data\a_share\601088.SH.csv
300218.SZ,安利股份,A股,..\data\a_share\300218.SZ.csv
600563.SH,法拉电子,A股,..\data\a_share\600563.SH.csv
603515.SH,欧普照明,A股,..\data\a_share\603515.SH.csv
000876.SZ,新 希 望,A股,..\data\a_share\000876.SZ.csv
002154.SZ,报 喜 鸟,A股,..\data\a_share\002154.SZ.csv
688188.SH,柏楚电子,A股,..\data\a_share\688188.SH.csv
600644.SH,乐山电力,A股,..\data\a_share\600644.SH.csv
300932.SZ,三友联众,A股,..\data\a_share\300932.SZ.csv
600539.SH,狮头股份,A股,..\data\a_share\600539.SH.csv
301155.SZ,海力风电,A股,..\data\a_share\301155.SZ.csv
002748.SZ,世龙实业,A股,..\data\a_share\002748.SZ.csv
600320.SH,振华重工,A股,..\data\a_share\600320.SH.csv
300909.SZ,汇创达,A股,..\data\a_share\300909.SZ.csv
603112.SH,华翔股份,A股,..\data\a_share\603112.SH.csv
301316.SZ,慧博云通,A股,..\data\a_share\301316.SZ.csv
300648.SZ,星云股份,A股,..\data\a_share\300648.SZ.csv
002354.SZ,天娱数科,A股,..\data\a_share\002354.SZ.csv
920870.SH,恒进感应,A股,..\data\a_share\920870.SH.csv
601579.SH,会稽山,A股,..\data\a_share\601579.SH.csv
600096.SH,云天化,A股,..\data\a_share\600096.SH.csv
300091.SZ,*ST金灵,A股,..\data\a_share\300091.SZ.csv
300092.SZ,科新机电,A股,..\data\a_share\300092.SZ.csv
601900.SH,南方传媒,A股,..\data\a_share\601900.SH.csv
600686.SH,金龙汽车,A股,..\data\a_share\600686.SH.csv
601038.SH,一拖股份,A股,..\data\a_share\601038.SH.csv
603171.SH,税友股份,A股,..\data\a_share\603171.SH.csv
600028.SH,中国石化,A股,..\data\a_share\600028.SH.csv
300005.SZ,探路者,A股,..\data\a_share\300005.SZ.csv
000725.SZ,京东方Ａ,A股,..\data\a_share\000725.SZ.csv
603607.SH,京华激光,A股,..\data\a_share\603607.SH.csv
600874.SH,创业环保,A股,..\data\a_share\600874.SH.csv
000661.SZ,长春高新,A股,..\data\a_share\000661.SZ.csv
600520.SH,三佳科技,A股,..\data\a_share\600520.SH.csv
603185.SH,弘元绿能,A股,..\data\a_share\603185.SH.csv
300228.SZ,富瑞特装,A股,..\data\a_share\300228.SZ.csv
601789.SH,宁波建工,A股,..\data\a_share\601789.SH.csv
002090.SZ,金智科技,A股,..\data\a_share\002090.SZ.csv
601002.SH,晋亿实业,A股,..\data\a_share\601002.SH.csv
002916.SZ,深南电路,A股,..\data\a_share\002916.SZ.csv
003002.SZ,壶化股份,A股,..\data\a_share\003002.SZ.csv
603217.SH,元利科技,A股,..\data\a_share\603217.SH.csv
000049.SZ,德赛电池,A股,..\data\a_share\000049.SZ.csv
605258.SH,协和电子,A股,..\data\a_share\605258.SH.csv
002922.SZ,伊戈尔,A股,..\data\a_share\002922.SZ.csv
002339.SZ,积成电子,A股,..\data\a_share\002339.SZ.csv
603948.SH,建业股份,A股,..\data\a_share\603948.SH.csv
600289.SH,ST信通,A股,..\data\a_share\600289.SH.csv
300242.SZ,佳云科技,A股,..\data\a_share\300242.SZ.csv
000776.SZ,广发证券,A股,..\data\a_share\000776.SZ.csv
603163.SH,圣晖集成,A股,..\data\a_share\603163.SH.csv
002120.SZ,韵达股份,A股,..\data\a_share\002120.SZ.csv
688508.SH,芯朋微,A股,..\data\a_share\688508.SH.csv
002585.SZ,双星新材,A股,..\data\a_share\002585.SZ.csv
603039.SH,泛微网络,A股,..\data\a_share\603039.SH.csv
300650.SZ,太龙股份,A股,..\data\a_share\300650.SZ.csv
002559.SZ,亚威股份,A股,..\data\a_share\002559.SZ.csv
300043.SZ,星辉娱乐,A股,..\data\a_share\300043.SZ.csv
601330.SH,绿色动力,A股,..\data\a_share\601330.SH.csv
603726.SH,朗迪集团,A股,..\data\a_share\603726.SH.csv
301333.SZ,诺思格,A股,..\data\a_share\301333.SZ.csv
301092.SZ,争光股份,A股,..\data\a_share\301092.SZ.csv
600111.SH,北方稀土,A股,..\data\a_share\600111.SH.csv
600323.SH,瀚蓝环境,A股,..\data\a_share\600323.SH.csv
600763.SH,通策医疗,A股,..\data\a_share\600763.SH.csv
688098.SH,申联生物,A股,..\data\a_share\688098.SH.csv
920190.SH,雷神科技,A股,..\data\a_share\920190.SH.csv
300773.SZ,拉卡拉,A股,..\data\a_share\300773.SZ.csv
300285.SZ,国瓷材料,A股,..\data\a_share\300285.SZ.csv
300692.SZ,中赋科技,A股,..\data\a_share\300692.SZ.csv
601766.SH,中国中车,A股,..\data\a_share\601766.SH.csv
300382.SZ,斯莱克,A股,..\data\a_share\300382.SZ.csv
603088.SH,宁波精达,A股,..\data\a_share\603088.SH.csv
600666.SH,奥瑞德,A股,..\data\a_share\600666.SH.csv
002015.SZ,协鑫能科,A股,..\data\a_share\002015.SZ.csv
002749.SZ,国光股份,A股,..\data\a_share\002749.SZ.csv
600955.SH,维远股份,A股,..\data\a_share\600955.SH.csv
600030.SH,中信证券,A股,..\data\a_share\600030.SH.csv
003006.SZ,百亚股份,A股,..\data\a_share\003006.SZ.csv
002760.SZ,凤形股份,A股,..\data\a_share\002760.SZ.csv
600774.SH,汉商集团,A股,..\data\a_share\600774.SH.csv
002236.SZ,大华股份,A股,..\data\a_share\002236.SZ.csv
688183.SH,生益电子,A股,..\data\a_share\688183.SH.csv
600486.SH,扬农化工,A股,..\data\a_share\600486.SH.csv
300192.SZ,科德教育,A股,..\data\a_share\300192.SZ.csv
688819.SH,天能股份,A股,..\data\a_share\688819.SH.csv
601225.SH,陕西煤业,A股,..\data\a_share\601225.SH.csv
300827.SZ,上能电气,A股,..\data\a_share\300827.SZ.csv
601096.SH,宏盛华源,A股,..\data\a_share\601096.SH.csv
600873.SH,梅花生物,A股,..\data\a_share\600873.SH.csv
000408.SZ,藏格矿业,A股,..\data\a_share\000408.SZ.csv
603005.SH,晶方科技,A股,..\data\a_share\603005.SH.csv
600624.SH,ST复华,A股,..\data\a_share\600624.SH.csv
600478.SH,科力远,A股,..\data\a_share\600478.SH.csv
688627.SH,精智达,A股,..\data\a_share\688627.SH.csv
001258.SZ,立新能源,A股,..\data\a_share\001258.SZ.csv
002441.SZ,众业达,A股,..\data\a_share\002441.SZ.csv
002119.SZ,康强电子,A股,..\data\a_share\002119.SZ.csv
688111.SH,金山办公,A股,..\data\a_share\688111.SH.csv
001280.SZ,中国铀业,A股,..\data\a_share\001280.SZ.csv
300487.SZ,蓝晓科技,A股,..\data\a_share\300487.SZ.csv
002533.SZ,金杯电工,A股,..\data\a_share\002533.SZ.csv
600975.SH,新五丰,A股,..\data\a_share\600975.SH.csv
600010.SH,包钢股份,A股,..\data\a_share\600010.SH.csv
603306.SH,华懋科技,A股,..\data\a_share\603306.SH.csv
603325.SH,博隆技术,A股,..\data\a_share\603325.SH.csv
300328.SZ,宜安科技,A股,..\data\a_share\300328.SZ.csv
603229.SH,奥翔药业,A股,..\data\a_share\603229.SH.csv
603501.SH,豪威集团,A股,..\data\a_share\603501.SH.csv
300491.SZ,通合科技,A股,..\data\a_share\300491.SZ.csv
300033.SZ,同花顺,A股,..\data\a_share\300033.SZ.csv
601156.SH,东航物流,A股,..\data\a_share\601156.SH.csv
301500.SZ,飞南资源,A股,..\data\a_share\301500.SZ.csv
002292.SZ,奥飞娱乐,A股,..\data\a_share\002292.SZ.csv
300813.SZ,泰林生物,A股,..\data\a_share\300813.SZ.csv
688318.SH,财富趋势,A股,..\data\a_share\688318.SH.csv
688209.SH,英集芯,A股,..\data\a_share\688209.SH.csv
601601.SH,中国太保,A股,..\data\a_share\601601.SH.csv
301382.SZ,蜂助手,A股,..\data\a_share\301382.SZ.csv
001289.SZ,龙源电力,A股,..\data\a_share\001289.SZ.csv
300846.SZ,首都在线,A股,..\data\a_share\300846.SZ.csv
688689.SH,银河微电,A股,..\data\a_share\688689.SH.csv
002584.SZ,西陇科学,A股,..\data\a_share\002584.SZ.csv
688620.SH,安凯微,A股,..\data\a_share\688620.SH.csv
688332.SH,中科蓝讯,A股,..\data\a_share\688332.SH.csv
002458.SZ,益生股份,A股,..\data\a_share\002458.SZ.csv
300032.SZ,金龙机电,A股,..\data\a_share\300032.SZ.csv
688349.SH,三一重能,A股,..\data\a_share\688349.SH.csv
600328.SH,中盐化工,A股,..\data\a_share\600328.SH.csv
688236.SH,春立医疗,A股,..\data\a_share\688236.SH.csv
603269.SH,海鸥股份,A股,..\data\a_share\603269.SH.csv
000537.SZ,绿发电力,A股,..\data\a_share\000537.SZ.csv
301518.SZ,长华化学,A股,..\data\a_share\301518.SZ.csv
300686.SZ,智动力,A股,..\data\a_share\300686.SZ.csv
600361.SH,创新新材,A股,..\data\a_share\600361.SH.csv
600602.SH,云赛智联,A股,..\data\a_share\600602.SH.csv
002897.SZ,意华股份,A股,..\data\a_share\002897.SZ.csv
603324.SH,盛剑科技,A股,..\data\a_share\603324.SH.csv
300016.SZ,北陆药业,A股,..\data\a_share\300016.SZ.csv
605099.SH,共创草坪,A股,..\data\a_share\605099.SH.csv
000510.SZ,新金路,A股,..\data\a_share\000510.SZ.csv
601688.SH,华泰证券,A股,..\data\a_share\601688.SH.csv
002415.SZ,海康威视,A股,..\data\a_share\002415.SZ.csv
000729.SZ,燕京啤酒,A股,..\data\a_share\000729.SZ.csv
002422.SZ,科伦药业,A股,..\data\a_share\002422.SZ.csv
603198.SH,迎驾贡酒,A股,..\data\a_share\603198.SH.csv
601012.SH,隆基绿能,A股,..\data\a_share\601012.SH.csv
300059.SZ,东方财富,A股,..\data\a_share\300059.SZ.csv
300903.SZ,科翔股份,A股,..\data\a_share\300903.SZ.csv
603568.SH,伟明环保,A股,..\data\a_share\603568.SH.csv
605116.SH,奥锐特,A股,..\data\a_share\605116.SH.csv
688518.SH,联赢激光,A股,..\data\a_share\688518.SH.csv
002338.SZ,奥普光电,A股,..\data\a_share\002338.SZ.csv
300712.SZ,永福股份,A股,..\data\a_share\300712.SZ.csv
002602.SZ,世纪华通,A股,..\data\a_share\002602.SZ.csv
603360.SH,百傲化学,A股,..\data\a_share\603360.SH.csv
603200.SH,上海洗霸,A股,..\data\a_share\603200.SH.csv
688062.SH,迈威生物-U,A股,..\data\a_share\688062.SH.csv
002843.SZ,泰嘉股份,A股,..\data\a_share\002843.SZ.csv
601187.SH,厦门银行,A股,..\data\a_share\601187.SH.csv
002698.SZ,博实股份,A股,..\data\a_share\002698.SZ.csv
605028.SH,世茂能源,A股,..\data\a_share\605028.SH.csv
301456.SZ,盘古智能,A股,..\data\a_share\301456.SZ.csv
301045.SZ,天禄科技,A股,..\data\a_share\301045.SZ.csv
002692.SZ,远程股份,A股,..\data\a_share\002692.SZ.csv
600667.SH,太极实业,A股,..\data\a_share\600667.SH.csv
300140.SZ,节能环境,A股,..\data\a_share\300140.SZ.csv
600867.SH,通化东宝,A股,..\data\a_share\600867.SH.csv
300738.SZ,奥飞数据,A股,..\data\a_share\300738.SZ.csv
300612.SZ,宣亚国际,A股,..\data\a_share\300612.SZ.csv
688215.SH,瑞晟智能,A股,..\data\a_share\688215.SH.csv
000895.SZ,双汇发展,A股,..\data\a_share\000895.SZ.csv
301239.SZ,普瑞眼科,A股,..\data\a_share\301239.SZ.csv
300277.SZ,汽轮科技,A股,..\data\a_share\300277.SZ.csv
688475.SH,萤石网络,A股,..\data\a_share\688475.SH.csv
603345.SH,安井食品,A股,..\data\a_share\603345.SH.csv
002832.SZ,比音勒芬,A股,..\data\a_share\002832.SZ.csv
002545.SZ,东方铁塔,A股,..\data\a_share\002545.SZ.csv
601666.SH,平煤股份,A股,..\data\a_share\601666.SH.csv
688303.SH,大全能源,A股,..\data\a_share\688303.SH.csv
600551.SH,时代出版,A股,..\data\a_share\600551.SH.csv
301109.SZ,军信股份,A股,..\data\a_share\301109.SZ.csv
301388.SZ,欣灵电气,A股,..\data\a_share\301388.SZ.csv
002310.SZ,东方新能,A股,..\data\a_share\002310.SZ.csv
002080.SZ,中材科技,A股,..\data\a_share\002080.SZ.csv
688156.SH,路德科技,A股,..\data\a_share\688156.SH.csv
688612.SH,威迈斯,A股,..\data\a_share\688612.SH.csv
688039.SH,当虹科技,A股,..\data\a_share\688039.SH.csv
002150.SZ,正泰电源,A股,..\data\a_share\002150.SZ.csv
300293.SZ,蓝英装备,A股,..\data\a_share\300293.SZ.csv
600409.SH,三友化工,A股,..\data\a_share\600409.SH.csv
603690.SH,至纯科技,A股,..\data\a_share\603690.SH.csv
002595.SZ,豪迈科技,A股,..\data\a_share\002595.SZ.csv
300480.SZ,光力科技,A股,..\data\a_share\300480.SZ.csv
603979.SH,金诚信,A股,..\data\a_share\603979.SH.csv
600595.SH,中孚实业,A股,..\data\a_share\600595.SH.csv
000683.SZ,博源化工,A股,..\data\a_share\000683.SZ.csv
300474.SZ,景嘉微,A股,..\data\a_share\300474.SZ.csv
601677.SH,明泰铝业,A股,..\data\a_share\601677.SH.csv
002436.SZ,兴森科技,A股,..\data\a_share\002436.SZ.csv
600895.SH,张江高科,A股,..\data\a_share\600895.SH.csv
002142.SZ,宁波银行,A股,..\data\a_share\002142.SZ.csv
300801.SZ,泰和科技,A股,..\data\a_share\300801.SZ.csv
688702.SH,盛科通信-U,A股,..\data\a_share\688702.SH.csv
920185.SH,贝特瑞,A股,..\data\a_share\920185.SH.csv
688258.SH,卓易信息,A股,..\data\a_share\688258.SH.csv
000417.SZ,合百集团,A股,..\data\a_share\000417.SZ.csv
002714.SZ,牧原股份,A股,..\data\a_share\002714.SZ.csv
002416.SZ,爱施德,A股,..\data\a_share\002416.SZ.csv
600468.SH,百利电气,A股,..\data\a_share\600468.SH.csv
601222.SH,林洋能源,A股,..\data\a_share\601222.SH.csv
301248.SZ,杰创智能,A股,..\data\a_share\301248.SZ.csv
002309.SZ,中利集团,A股,..\data\a_share\002309.SZ.csv
002643.SZ,万润股份,A股,..\data\a_share\002643.SZ.csv
300511.SZ,雪榕生物,A股,..\data\a_share\300511.SZ.csv
601231.SH,环旭电子,A股,..\data\a_share\601231.SH.csv
300498.SZ,温氏股份,A股,..\data\a_share\300498.SZ.csv
603663.SH,三祥新材,A股,..\data\a_share\603663.SH.csv
688117.SH,圣诺生物,A股,..\data\a_share\688117.SH.csv
003010.SZ,若羽臣,A股,..\data\a_share\003010.SZ.csv
000983.SZ,山西焦煤,A股,..\data\a_share\000983.SZ.csv
300590.SZ,移为通信,A股,..\data\a_share\300590.SZ.csv
688059.SH,华锐精密,A股,..\data\a_share\688059.SH.csv
605090.SH,九丰能源,A股,..\data\a_share\605090.SH.csv
002358.SZ,森源电气,A股,..\data\a_share\002358.SZ.csv
688789.SH,宏华数科,A股,..\data\a_share\688789.SH.csv
603815.SH,交建股份,A股,..\data\a_share\603815.SH.csv
688720.SH,艾森股份,A股,..\data\a_share\688720.SH.csv
301087.SZ,可孚医疗,A股,..\data\a_share\301087.SZ.csv
600726.SH,华电能源,A股,..\data\a_share\600726.SH.csv
688228.SH,开普云,A股,..\data\a_share\688228.SH.csv
300927.SZ,江天化学,A股,..\data\a_share\300927.SZ.csv
301049.SZ,超越科技,A股,..\data\a_share\301049.SZ.csv
002112.SZ,三变科技,A股,..\data\a_share\002112.SZ.csv
603196.SH,璞源材料,A股,..\data\a_share\603196.SH.csv
002515.SZ,金字火腿,A股,..\data\a_share\002515.SZ.csv
000037.SZ,深南电A,A股,..\data\a_share\000037.SZ.csv
603717.SH,天域生物,A股,..\data\a_share\603717.SH.csv
688293.SH,奥浦迈,A股,..\data\a_share\688293.SH.csv
002955.SZ,鸿合科技,A股,..\data\a_share\002955.SZ.csv
300331.SZ,苏大维格,A股,..\data\a_share\300331.SZ.csv
601857.SH,中国石油,A股,..\data\a_share\601857.SH.csv
603687.SH,大胜达,A股,..\data\a_share\603687.SH.csv
688338.SH,赛科希德,A股,..\data\a_share\688338.SH.csv
002335.SZ,科华数据,A股,..\data\a_share\002335.SZ.csv
688598.SH,金博股份,A股,..\data\a_share\688598.SH.csv
002380.SZ,科远智慧,A股,..\data\a_share\002380.SZ.csv
002083.SZ,孚日股份,A股,..\data\a_share\002083.SZ.csv
688268.SH,华特气体,A股,..\data\a_share\688268.SH.csv
688325.SH,赛微微电,A股,..\data\a_share\688325.SH.csv
688520.SH,神州细胞,A股,..\data\a_share\688520.SH.csv
002706.SZ,良信股份,A股,..\data\a_share\002706.SZ.csv
688187.SH,时代电气,A股,..\data\a_share\688187.SH.csv
001359.SZ,平安电工,A股,..\data\a_share\001359.SZ.csv
920037.SH,DR广信科,A股,..\data\a_share\920037.SH.csv
600406.SH,国电南瑞,A股,..\data\a_share\600406.SH.csv
001286.SZ,陕西能源,A股,..\data\a_share\001286.SZ.csv
688377.SH,迪威尔,A股,..\data\a_share\688377.SH.csv
688777.SH,中控技术,A股,..\data\a_share\688777.SH.csv
002375.SZ,亚厦股份,A股,..\data\a_share\002375.SZ.csv
002741.SZ,光华科技,A股,..\data\a_share\002741.SZ.csv
600888.SH,新疆众和,A股,..\data\a_share\600888.SH.csv
002882.SZ,金龙羽,A股,..\data\a_share\002882.SZ.csv
688199.SH,久日新材,A股,..\data\a_share\688199.SH.csv
002149.SZ,西部材料,A股,..\data\a_share\002149.SZ.csv
600226.SH,亨通股份,A股,..\data\a_share\600226.SH.csv
601138.SH,工业富联,A股,..\data\a_share\601138.SH.csv
300061.SZ,旗天科技,A股,..\data\a_share\300061.SZ.csv
300883.SZ,龙利得,A股,..\data\a_share\300883.SZ.csv
603126.SH,中材节能,A股,..\data\a_share\603126.SH.csv
300139.SZ,晓程科技,A股,..\data\a_share\300139.SZ.csv
002453.SZ,华软科技,A股,..\data\a_share\002453.SZ.csv
300537.SZ,广信材料,A股,..\data\a_share\300537.SZ.csv
601108.SH,财通证券,A股,..\data\a_share\601108.SH.csv
000690.SZ,宝新能源,A股,..\data\a_share\000690.SZ.csv
000528.SZ,柳    工,A股,..\data\a_share\000528.SZ.csv
000722.SZ,湖南发展,A股,..\data\a_share\000722.SZ.csv
603288.SH,海天味业,A股,..\data\a_share\603288.SH.csv
002870.SZ,香山股份,A股,..\data\a_share\002870.SZ.csv
300602.SZ,飞荣达,A股,..\data\a_share\300602.SZ.csv
002532.SZ,天山铝业,A股,..\data\a_share\002532.SZ.csv
600309.SH,万华化学,A股,..\data\a_share\600309.SH.csv
603155.SH,新亚强,A股,..\data\a_share\603155.SH.csv
600986.SH,浙文互联,A股,..\data\a_share\600986.SH.csv
002993.SZ,奥海科技,A股,..\data\a_share\002993.SZ.csv
002989.SZ,中天精装,A股,..\data\a_share\002989.SZ.csv
603612.SH,索通发展,A股,..\data\a_share\603612.SH.csv
002185.SZ,华天科技,A股,..\data\a_share\002185.SZ.csv
600810.SH,神马股份,A股,..\data\a_share\600810.SH.csv
603477.SH,巨星农牧,A股,..\data\a_share\603477.SH.csv
300565.SZ,科信技术,A股,..\data\a_share\300565.SZ.csv
000783.SZ,长江证券,A股,..\data\a_share\000783.SZ.csv
300093.SZ,*ST金刚,A股,..\data\a_share\300093.SZ.csv
301638.SZ,南网数字,A股,..\data\a_share\301638.SZ.csv
001283.SZ,豪鹏科技,A股,..\data\a_share\001283.SZ.csv
301090.SZ,华润材料,A股,..\data\a_share\301090.SZ.csv
920237.SH,力佳科技,A股,..\data\a_share\920237.SH.csv
002773.SZ,康弘药业,A股,..\data\a_share\002773.SZ.csv
603823.SH,百合花,A股,..\data\a_share\603823.SH.csv
000962.SZ,东方钽业,A股,..\data\a_share\000962.SZ.csv
600758.SH,辽宁能源,A股,..\data\a_share\600758.SH.csv
301516.SZ,中远通,A股,..\data\a_share\301516.SZ.csv
920223.SH,荣亿精密,A股,..\data\a_share\920223.SH.csv
300205.SZ,*ST天喻,A股,..\data\a_share\300205.SZ.csv
688108.SH,赛诺医疗,A股,..\data\a_share\688108.SH.csv
300185.SZ,通裕重工,A股,..\data\a_share\300185.SZ.csv
002534.SZ,西子洁能,A股,..\data\a_share\002534.SZ.csv
300426.SZ,华智数媒,A股,..\data\a_share\300426.SZ.csv
000035.SZ,中国天楹,A股,..\data\a_share\000035.SZ.csv
300766.SZ,每日互动,A股,..\data\a_share\300766.SZ.csv
600851.SH,海欣股份,A股,..\data\a_share\600851.SH.csv
603551.SH,奥普科技,A股,..\data\a_share\603551.SH.csv
603997.SH,继峰股份,A股,..\data\a_share\603997.SH.csv
688484.SH,南芯科技,A股,..\data\a_share\688484.SH.csv
300661.SZ,圣邦股份,A股,..\data\a_share\300661.SZ.csv
600809.SH,山西汾酒,A股,..\data\a_share\600809.SH.csv
000786.SZ,北新建材,A股,..\data\a_share\000786.SZ.csv
920249.SH,利尔达,A股,..\data\a_share\920249.SH.csv
603985.SH,恒润股份,A股,..\data\a_share\603985.SH.csv
000681.SZ,视觉中国,A股,..\data\a_share\000681.SZ.csv
002038.SZ,双鹭药业,A股,..\data\a_share\002038.SZ.csv
600415.SH,小商品城,A股,..\data\a_share\600415.SH.csv
603893.SH,瑞芯微,A股,..\data\a_share\603893.SH.csv
601077.SH,渝农商行,A股,..\data\a_share\601077.SH.csv
300541.SZ,先进数通,A股,..\data\a_share\300541.SZ.csv
300174.SZ,元力股份,A股,..\data\a_share\300174.SZ.csv
000568.SZ,泸州老窖,A股,..\data\a_share\000568.SZ.csv
601577.SH,长沙银行,A股,..\data\a_share\601577.SH.csv
300841.SZ,康华生物,A股,..\data\a_share\300841.SZ.csv
300980.SZ,祥源新材,A股,..\data\a_share\300980.SZ.csv
301012.SZ,扬电科技,A股,..\data\a_share\301012.SZ.csv
603766.SH,隆鑫通用,A股,..\data\a_share\603766.SH.csv
300398.SZ,飞凯材料,A股,..\data\a_share\300398.SZ.csv
600438.SH,通威股份,A股,..\data\a_share\600438.SH.csv
301393.SZ,昊帆生物,A股,..\data\a_share\301393.SZ.csv
300200.SZ,高盟新材,A股,..\data\a_share\300200.SZ.csv
688628.SH,优利德,A股,..\data\a_share\688628.SH.csv
603390.SH,通达电气,A股,..\data\a_share\603390.SH.csv
002967.SZ,广电计量,A股,..\data\a_share\002967.SZ.csv
600510.SH,黑牡丹,A股,..\data\a_share\600510.SH.csv
600780.SH,通宝能源,A股,..\data\a_share\600780.SH.csv
603585.SH,苏利股份,A股,..\data\a_share\603585.SH.csv
002299.SZ,圣农发展,A股,..\data\a_share\002299.SZ.csv
600392.SH,盛和资源,A股,..\data\a_share\600392.SH.csv
300073.SZ,当升科技,A股,..\data\a_share\300073.SZ.csv
002418.SZ,康盛股份,A股,..\data\a_share\002418.SZ.csv
600537.SH,*ST亿晶,A股,..\data\a_share\600537.SH.csv
002027.SZ,分众传媒,A股,..\data\a_share\002027.SZ.csv
601969.SH,海南矿业,A股,..\data\a_share\601969.SH.csv
688348.SH,昱能科技,A股,..\data\a_share\688348.SH.csv
688646.SH,ST逸飞,A股,..\data\a_share\688646.SH.csv
301345.SZ,涛涛车业,A股,..\data\a_share\301345.SZ.csv
002424.SZ,ST百灵,A股,..\data\a_share\002424.SZ.csv
603129.SH,春风动力,A股,..\data\a_share\603129.SH.csv
600629.SH,华建集团,A股,..\data\a_share\600629.SH.csv
300683.SZ,海特生物,A股,..\data\a_share\300683.SZ.csv
002822.SZ,ST中装,A股,..\data\a_share\002822.SZ.csv
600841.SH,动力新科,A股,..\data\a_share\600841.SH.csv
600261.SH,阳光照明,A股,..\data\a_share\600261.SH.csv
688488.SH,艾迪药业,A股,..\data\a_share\688488.SH.csv
300786.SZ,国林科技,A股,..\data\a_share\300786.SZ.csv
603398.SH,*ST沐邦,A股,..\data\a_share\603398.SH.csv
603876.SH,鼎胜新材,A股,..\data\a_share\603876.SH.csv
600160.SH,巨化股份,A股,..\data\a_share\600160.SH.csv
301123.SZ,奕东电子,A股,..\data\a_share\301123.SZ.csv
000420.SZ,吉林化纤,A股,..\data\a_share\000420.SZ.csv
600032.SH,浙江新能,A股,..\data\a_share\600032.SH.csv
002992.SZ,宝明科技,A股,..\data\a_share\002992.SZ.csv
300121.SZ,阳谷华泰,A股,..\data\a_share\300121.SZ.csv
000060.SZ,中金岭南,A股,..\data\a_share\000060.SZ.csv
002895.SZ,川恒股份,A股,..\data\a_share\002895.SZ.csv
301577.SZ,美信科技,A股,..\data\a_share\301577.SZ.csv
688327.SH,云从科技-UW,A股,..\data\a_share\688327.SH.csv
301630.SZ,同宇新材,A股,..\data\a_share\301630.SZ.csv
000531.SZ,穗恒运Ａ,A股,..\data\a_share\000531.SZ.csv
600276.SH,恒瑞医药,A股,..\data\a_share\600276.SH.csv
688560.SH,明冠新材,A股,..\data\a_share\688560.SH.csv
000639.SZ,ST西王,A股,..\data\a_share\000639.SZ.csv
300499.SZ,高澜股份,A股,..\data\a_share\300499.SZ.csv
301120.SZ,新特电气,A股,..\data\a_share\301120.SZ.csv
688368.SH,晶丰明源,A股,..\data\a_share\688368.SH.csv
000021.SZ,深科技,A股,..\data\a_share\000021.SZ.csv
688411.SH,海博思创,A股,..\data\a_share\688411.SH.csv
603193.SH,润本股份,A股,..\data\a_share\603193.SH.csv
300184.SZ,力源信息,A股,..\data\a_share\300184.SZ.csv
002272.SZ,川润股份,A股,..\data\a_share\002272.SZ.csv
603898.SH,好莱客,A股,..\data\a_share\603898.SH.csv
603153.SH,上海建科,A股,..\data\a_share\603153.SH.csv
301662.SZ,宏工科技,A股,..\data\a_share\301662.SZ.csv
301256.SZ,华融化学,A股,..\data\a_share\301256.SZ.csv
688733.SH,壹石通,A股,..\data\a_share\688733.SH.csv
688301.SH,奕瑞科技,A股,..\data\a_share\688301.SH.csv
300593.SZ,新雷能,A股,..\data\a_share\300593.SZ.csv
301548.SZ,崇德科技,A股,..\data\a_share\301548.SZ.csv
300201.SZ,海伦哲,A股,..\data\a_share\300201.SZ.csv
300207.SZ,欣旺达,A股,..\data\a_share\300207.SZ.csv
688567.SH,孚能科技,A股,..\data\a_share\688567.SH.csv
688115.SH,思林杰,A股,..\data\a_share\688115.SH.csv
600426.SH,华鲁恒升,A股,..\data\a_share\600426.SH.csv
002935.SZ,天奥电子,A股,..\data\a_share\002935.SZ.csv
688147.SH,微导纳米,A股,..\data\a_share\688147.SH.csv
920171.SH,志晟信息,A股,..\data\a_share\920171.SH.csv
605507.SH,国邦医药,A股,..\data\a_share\605507.SH.csv
603871.SH,嘉友国际,A股,..\data\a_share\603871.SH.csv
